id, start_x, start_y, end_x, end_y
412, 112.50, 44.40, 112.50, 49.30
413, 112.50, 51.30, 112.50, 56.20
414, 112.50, 58.20, 112.50, 63.10
415, 115.00, 3.00, 115.00, 7.90
416, 115.00, 9.90, 115.00, 14.80
417, 115.00, 16.80, 115.00, 21.70
418, 115.00, 23.70, 115.00, 28.60
419, 115.00, 30.60, 115.00, 35.50
420, 115.00, 37.50, 115.00, 42.40
421, 115.00, 44.40, 115.00, 49.30
422, 115.00, 51.30, 115.00, 56.20
423, 115.00, 58.20, 115.00, 63.10
424, 117.50, 3.00, 117.50, 7.90
425, 117.50, 9.90, 117.50, 14.80
426, 117.50, 16.80, 117.50, 21.70
427, 117.50, 23.70, 117.50, 28.60
428, 117.50, 30.60, 117.50, 35.50
429, 117.50, 37.50, 117.50, 42.40
430, 117.50, 44.40, 117.50, 49.30
431, 117.50, 51.30, 117.50, 56.20
432, 117.50, 58.20, 117.50, 63.10
433, 120.00, 3.00, 120.00, 7.90
434, 120.00, 9.90, 120.00, 14.80
435, 120.00, 16.80, 120.00, 21.70
436, 120.00, 23.70, 120.00, 28.60
437, 120.00, 30.60, 120.00, 35.50
438, 120.00, 37.50, 120.00, 42.40
439, 120.00, 44.40, 120.00, 49.30
440, 120.00, 51.30, 120.00, 56.20
441, 120.00, 58.20, 120.00, 63.10
442, 122.50, 3.00, 122.50, 7.90
443, 122.50, 9.90, 122.50, 14.80
444, 122.50, 16.80, 122.50, 21.70
445, 122.50, 23.70, 122.50, 28.60
446, 122.50, 30.60, 122.50, 35.50
447, 122.50, 37.50, 122.50, 42.40
448, 122.50, 44.40, 122.50, 49.30
449, 122.50, 51.30, 122.50, 56.20
450, 122.50, 58.20, 122.50, 63.10
