location id,x,y,z,face,bin id,aisle id
81,0.00,5.80,0.40,0,81,1
82,0.00,5.80,0.40,2,82,1
83,0.00,5.80,0.80,0,83,1
84,0.00,5.80,0.80,2,84,1
85,0.00,5.80,1.20,0,85,1
86,0.00,5.80,1.20,2,86,1
87,0.00,5.80,1.60,0,87,1
88,0.00,5.80,1.60,2,88,1
89,0.00,5.80,2.00,0,89,1
90,0.00,5.80,2.00,2,90,1
91,0.00,5.80,2.40,0,91,1
92,0.00,5.80,2.40,2,92,1
93,0.00,5.80,2.80,0,93,1
94,0.00,5.80,2.80,2,94,1
95,0.00,5.80,3.20,0,95,1
96,0.00,5.80,3.20,2,96,1
97,0.00,5.80,3.60,0,97,1
98,0.00,5.80,3.60,2,98,1
99,0.00,5.80,4.00,0,99,1
100,0.00,5.80,4.00,2,100,1
101,0.00,6.50,0.40,0,101,1
102,0.00,6.50,0.40,2,102,1
103,0.00,6.50,0.80,0,103,1
104,0.00,6.50,0.80,2,104,1
105,0.00,6.50,1.20,0,105,1
106,0.00,6.50,1.20,2,106,1
107,0.00,6.50,1.60,0,107,1
108,0.00,6.50,1.60,2,108,1
109,0.00,6.50,2.00,0,109,1
110,0.00,6.50,2.00,2,110,1
111,0.00,6.50,2.40,0,111,1
112,0.00,6.50,2.40,2,112,1
113,0.00,6.50,2.80,0,113,1
114,0.00,6.50,2.80,2,114,1
115,0.00,6.50,3.20,0,115,1
116,0.00,6.50,3.20,2,116,1
117,0.00,6.50,3.60,0,117,1
118,0.00,6.50,3.60,2,118,1
119,0.00,6.50,4.00,0,119,1
120,0.00,6.50,4.00,2,120,1
121,0.00,7.20,0.40,0,121,1
122,0.00,7.20,0.40,2,122,1
123,0.00,7.20,0.80,0,123,1
124,0.00,7.20,0.80,2,124,1
125,0.00,7.20,1.20,0,125,1
126,0.00,7.20,1.20,2,126,1
127,0.00,7.20,1.60,0,127,1
128,0.00,7.20,1.60,2,128,1
129,0.00,7.20,2.00,0,129,1
130,0.00,7.20,2.00,2,130,1
131,0.00,7.20,2.40,0,131,1
132,0.00,7.20,2.40,2,132,1
133,0.00,7.20,2.80,0,133,1
134,0.00,7.20,2.80,2,134,1
135,0.00,7.20,3.20,0,135,1
136,0.00,7.20,3.20,2,136,1
137,0.00,7.20,3.60,0,137,1
138,0.00,7.20,3.60,2,138,1
139,0.00,7.20,4.00,0,139,1
140,0.00,7.20,4.00,2,140,1
141,0.00,7.90,0.40,0,141,1
142,0.00,7.90,0.40,2,142,1
143,0.00,7.90,0.80,0,143,1
144,0.00,7.90,0.80,2,144,1
145,0.00,7.90,1.20,0,145,1
146,0.00,7.90,1.20,2,146,1
147,0.00,7.90,1.60,0,147,1
148,0.00,7.90,1.60,2,148,1
149,0.00,7.90,2.00,0,149,1
150,0.00,7.90,2.00,2,150,1
151,0.00,7.90,2.40,0,151,1
152,0.00,7.90,2.40,2,152,1
153,0.00,7.90,2.80,0,153,1
154,0.00,7.90,2.80,2,154,1
155,0.00,7.90,3.20,0,155,1
156,0.00,7.90,3.20,2,156,1
157,0.00,7.90,3.60,0,157,1
158,0.00,7.90,3.60,2,158,1
159,0.00,7.90,4.00,0,159,1
160,0.00,7.90,4.00,2,160,1
161,0.00,9.90,0.40,0,161,2
162,0.00,9.90,0.40,2,162,2
163,0.00,9.90,0.80,0,163,2
164,0.00,9.90,0.80,2,164,2
165,0.00,9.90,1.20,0,165,2
166,0.00,9.90,1.20,2,166,2
167,0.00,9.90,1.60,0,167,2
168,0.00,9.90,1.60,2,168,2
169,0.00,9.90,2.00,0,169,2
170,0.00,9.90,2.00,2,170,2
171,0.00,9.90,2.40,0,171,2
172,0.00,9.90,2.40,2,172,2
173,0.00,9.90,2.80,0,173,2
174,0.00,9.90,2.80,2,174,2
175,0.00,9.90,3.20,0,175,2
176,0.00,9.90,3.20,2,176,2
177,0.00,9.90,3.60,0,177,2
178,0.00,9.90,3.60,2,178,2
179,0.00,9.90,4.00,0,179,2
180,0.00,9.90,4.00,2,180,2
181,0.00,10.60,0.40,0,181,2
182,0.00,10.60,0.40,2,182,2
183,0.00,10.60,0.80,0,183,2
184,0.00,10.60,0.80,2,184,2
185,0.00,10.60,1.20,0,185,2
186,0.00,10.60,1.20,2,186,2
187,0.00,10.60,1.60,0,187,2
188,0.00,10.60,1.60,2,188,2
189,0.00,10.60,2.00,0,189,2
190,0.00,10.60,2.00,2,190,2
191,0.00,10.60,2.40,0,191,2
192,0.00,10.60,2.40,2,192,2
193,0.00,10.60,2.80,0,193,2
194,0.00,10.60,2.80,2,194,2
195,0.00,10.60,3.20,0,195,2
196,0.00,10.60,3.20,2,196,2
197,0.00,10.60,3.60,0,197,2
198,0.00,10.60,3.60,2,198,2
199,0.00,10.60,4.00,0,199,2
200,0.00,10.60,4.00,2,200,2
201,0.00,11.30,0.40,0,201,2
202,0.00,11.30,0.40,2,202,2
203,0.00,11.30,0.80,0,203,2
204,0.00,11.30,0.80,2,204,2
205,0.00,11.30,1.20,0,205,2
206,0.00,11.30,1.20,2,206,2
207,0.00,11.30,1.60,0,207,2
208,0.00,11.30,1.60,2,208,2
209,0.00,11.30,2.00,0,209,2
210,0.00,11.30,2.00,2,210,2
211,0.00,11.30,2.40,0,211,2
212,0.00,11.30,2.40,2,212,2
213,0.00,11.30,2.80,0,213,2
214,0.00,11.30,2.80,2,214,2
215,0.00,11.30,3.20,0,215,2
216,0.00,11.30,3.20,2,216,2
217,0.00,11.30,3.60,0,217,2
218,0.00,11.30,3.60,2,218,2
219,0.00,11.30,4.00,0,219,2
220,0.00,11.30,4.00,2,220,2
221,0.00,12.00,0.40,0,221,2
222,0.00,12.00,0.40,2,222,2
223,0.00,12.00,0.80,0,223,2
224,0.00,12.00,0.80,2,224,2
225,0.00,12.00,1.20,0,225,2
226,0.00,12.00,1.20,2,226,2
227,0.00,12.00,1.60,0,227,2
228,0.00,12.00,1.60,2,228,2
229,0.00,12.00,2.00,0,229,2
230,0.00,12.00,2.00,2,230,2
231,0.00,12.00,2.40,0,231,2
232,0.00,12.00,2.40,2,232,2
233,0.00,12.00,2.80,0,233,2
234,0.00,12.00,2.80,2,234,2
235,0.00,12.00,3.20,0,235,2
236,0.00,12.00,3.20,2,236,2
237,0.00,12.00,3.60,0,237,2
238,0.00,12.00,3.60,2,238,2
239,0.00,12.00,4.00,0,239,2
240,0.00,12.00,4.00,2,240,2
241,0.00,12.70,0.40,0,241,2
242,0.00,12.70,0.40,2,242,2
243,0.00,12.70,0.80,0,243,2
244,0.00,12.70,0.80,2,244,2
245,0.00,12.70,1.20,0,245,2
246,0.00,12.70,1.20,2,246,2
247,0.00,12.70,1.60,0,247,2
248,0.00,12.70,1.60,2,248,2
249,0.00,12.70,2.00,0,249,2
250,0.00,12.70,2.00,2,250,2
251,0.00,12.70,2.40,0,251,2
252,0.00,12.70,2.40,2,252,2
253,0.00,12.70,2.80,0,253,2
254,0.00,12.70,2.80,2,254,2
255,0.00,12.70,3.20,0,255,2
256,0.00,12.70,3.20,2,256,2
257,0.00,12.70,3.60,0,257,2
258,0.00,12.70,3.60,2,258,2
259,0.00,12.70,4.00,0,259,2
260,0.00,12.70,4.00,2,260,2
261,0.00,13.40,0.40,0,261,2
262,0.00,13.40,0.40,2,262,2
263,0.00,13.40,0.80,0,263,2
264,0.00,13.40,0.80,2,264,2
265,0.00,13.40,1.20,0,265,2
266,0.00,13.40,1.20,2,266,2
267,0.00,13.40,1.60,0,267,2
268,0.00,13.40,1.60,2,268,2
269,0.00,13.40,2.00,0,269,2
270,0.00,13.40,2.00,2,270,2
271,0.00,13.40,2.40,0,271,2
272,0.00,13.40,2.40,2,272,2
273,0.00,13.40,2.80,0,273,2
274,0.00,13.40,2.80,2,274,2
275,0.00,13.40,3.20,0,275,2
276,0.00,13.40,3.20,2,276,2
277,0.00,13.40,3.60,0,277,2
278,0.00,13.40,3.60,2,278,2
279,0.00,13.40,4.00,0,279,2
280,0.00,13.40,4.00,2,280,2
281,0.00,14.10,0.40,0,281,2
282,0.00,14.10,0.40,2,282,2
283,0.00,14.10,0.80,0,283,2
284,0.00,14.10,0.80,2,284,2
285,0.00,14.10,1.20,0,285,2
286,0.00,14.10,1.20,2,286,2
287,0.00,14.10,1.60,0,287,2
288,0.00,14.10,1.60,2,288,2
289,0.00,14.10,2.00,0,289,2
290,0.00,14.10,2.00,2,290,2
291,0.00,14.10,2.40,0,291,2
292,0.00,14.10,2.40,2,292,2
293,0.00,14.10,2.80,0,293,2
294,0.00,14.10,2.80,2,294,2
295,0.00,14.10,3.20,0,295,2
296,0.00,14.10,3.20,2,296,2
297,0.00,14.10,3.60,0,297,2
298,0.00,14.10,3.60,2,298,2
299,0.00,14.10,4.00,0,299,2
300,0.00,14.10,4.00,2,300,2
301,0.00,14.80,0.40,0,301,2
302,0.00,14.80,0.40,2,302,2
303,0.00,14.80,0.80,0,303,2
304,0.00,14.80,0.80,2,304,2
305,0.00,14.80,1.20,0,305,2
306,0.00,14.80,1.20,2,306,2
307,0.00,14.80,1.60,0,307,2
308,0.00,14.80,1.60,2,308,2
309,0.00,14.80,2.00,0,309,2
310,0.00,14.80,2.00,2,310,2
311,0.00,14.80,2.40,0,311,2
312,0.00,14.80,2.40,2,312,2
313,0.00,14.80,2.80,0,313,2
314,0.00,14.80,2.80,2,314,2
315,0.00,14.80,3.20,0,315,2
316,0.00,14.80,3.20,2,316,2
317,0.00,14.80,3.60,0,317,2
318,0.00,14.80,3.60,2,318,2
319,0.00,14.80,4.00,0,319,2
320,0.00,14.80,4.00,2,320,2
321,0.00,16.80,0.40,0,321,3
322,0.00,16.80,0.40,2,322,3
323,0.00,16.80,0.80,0,323,3
324,0.00,16.80,0.80,2,324,3
325,0.00,16.80,1.20,0,325,3
326,0.00,16.80,1.20,2,326,3
327,0.00,16.80,1.60,0,327,3
328,0.00,16.80,1.60,2,328,3
329,0.00,16.80,2.00,0,329,3
330,0.00,16.80,2.00,2,330,3
331,0.00,16.80,2.40,0,331,3
332,0.00,16.80,2.40,2,332,3
333,0.00,16.80,2.80,0,333,3
334,0.00,16.80,2.80,2,334,3
335,0.00,16.80,3.20,0,335,3
336,0.00,16.80,3.20,2,336,3
337,0.00,16.80,3.60,0,337,3
338,0.00,16.80,3.60,2,338,3
339,0.00,16.80,4.00,0,339,3
340,0.00,16.80,4.00,2,340,3
341,0.00,17.50,0.40,0,341,3
342,0.00,17.50,0.40,2,342,3
343,0.00,17.50,0.80,0,343,3
344,0.00,17.50,0.80,2,344,3
345,0.00,17.50,1.20,0,345,3
346,0.00,17.50,1.20,2,346,3
347,0.00,17.50,1.60,0,347,3
348,0.00,17.50,1.60,2,348,3
349,0.00,17.50,2.00,0,349,3
350,0.00,17.50,2.00,2,350,3
351,0.00,17.50,2.40,0,351,3
352,0.00,17.50,2.40,2,352,3
353,0.00,17.50,2.80,0,353,3
354,0.00,17.50,2.80,2,354,3
355,0.00,17.50,3.20,0,355,3
356,0.00,17.50,3.20,2,356,3
357,0.00,17.50,3.60,0,357,3
358,0.00,17.50,3.60,2,358,3
359,0.00,17.50,4.00,0,359,3
360,0.00,17.50,4.00,2,360,3
361,0.00,18.20,0.40,0,361,3
362,0.00,18.20,0.40,2,362,3
363,0.00,18.20,0.80,0,363,3
364,0.00,18.20,0.80,2,364,3
365,0.00,18.20,1.20,0,365,3
366,0.00,18.20,1.20,2,366,3
367,0.00,18.20,1.60,0,367,3
368,0.00,18.20,1.60,2,368,3
369,0.00,18.20,2.00,0,369,3
370,0.00,18.20,2.00,2,370,3
371,0.00,18.20,2.40,0,371,3
372,0.00,18.20,2.40,2,372,3
373,0.00,18.20,2.80,0,373,3
374,0.00,18.20,2.80,2,374,3
375,0.00,18.20,3.20,0,375,3
376,0.00,18.20,3.20,2,376,3
377,0.00,18.20,3.60,0,377,3
378,0.00,18.20,3.60,2,378,3
379,0.00,18.20,4.00,0,379,3
380,0.00,18.20,4.00,2,380,3
381,0.00,18.90,0.40,0,381,3
382,0.00,18.90,0.40,2,382,3
383,0.00,18.90,0.80,0,383,3
384,0.00,18.90,0.80,2,384,3
385,0.00,18.90,1.20,0,385,3
386,0.00,18.90,1.20,2,386,3
387,0.00,18.90,1.60,0,387,3
388,0.00,18.90,1.60,2,388,3
389,0.00,18.90,2.00,0,389,3
390,0.00,18.90,2.00,2,390,3
391,0.00,18.90,2.40,0,391,3
392,0.00,18.90,2.40,2,392,3
393,0.00,18.90,2.80,0,393,3
394,0.00,18.90,2.80,2,394,3
395,0.00,18.90,3.20,0,395,3
396,0.00,18.90,3.20,2,396,3
397,0.00,18.90,3.60,0,397,3
398,0.00,18.90,3.60,2,398,3
399,0.00,18.90,4.00,0,399,3
400,0.00,18.90,4.00,2,400,3
401,0.00,19.60,0.40,0,401,3
402,0.00,19.60,0.40,2,402,3
403,0.00,19.60,0.80,0,403,3
404,0.00,19.60,0.80,2,404,3
405,0.00,19.60,1.20,0,405,3
406,0.00,19.60,1.20,2,406,3
407,0.00,19.60,1.60,0,407,3
408,0.00,19.60,1.60,2,408,3
409,0.00,19.60,2.00,0,409,3
410,0.00,19.60,2.00,2,410,3
411,0.00,19.60,2.40,0,411,3
412,0.00,19.60,2.40,2,412,3
413,0.00,19.60,2.80,0,413,3
414,0.00,19.60,2.80,2,414,3
415,0.00,19.60,3.20,0,415,3
416,0.00,19.60,3.20,2,416,3
417,0.00,19.60,3.60,0,417,3
418,0.00,19.60,3.60,2,418,3
419,0.00,19.60,4.00,0,419,3
420,0.00,19.60,4.00,2,420,3
421,0.00,20.30,0.40,0,421,3
422,0.00,20.30,0.40,2,422,3
423,0.00,20.30,0.80,0,423,3
424,0.00,20.30,0.80,2,424,3
425,0.00,20.30,1.20,0,425,3
426,0.00,20.30,1.20,2,426,3
427,0.00,20.30,1.60,0,427,3
428,0.00,20.30,1.60,2,428,3
429,0.00,20.30,2.00,0,429,3
430,0.00,20.30,2.00,2,430,3
431,0.00,20.30,2.40,0,431,3
432,0.00,20.30,2.40,2,432,3
433,0.00,20.30,2.80,0,433,3
434,0.00,20.30,2.80,2,434,3
435,0.00,20.30,3.20,0,435,3
436,0.00,20.30,3.20,2,436,3
437,0.00,20.30,3.60,0,437,3
438,0.00,20.30,3.60,2,438,3
439,0.00,20.30,4.00,0,439,3
440,0.00,20.30,4.00,2,440,3
441,0.00,21.00,0.40,0,441,3
442,0.00,21.00,0.40,2,442,3
443,0.00,21.00,0.80,0,443,3
444,0.00,21.00,0.80,2,444,3
445,0.00,21.00,1.20,0,445,3
446,0.00,21.00,1.20,2,446,3
447,0.00,21.00,1.60,0,447,3
448,0.00,21.00,1.60,2,448,3
449,0.00,21.00,2.00,0,449,3
450,0.00,21.00,2.00,2,450,3
451,0.00,21.00,2.40,0,451,3
452,0.00,21.00,2.40,2,452,3
453,0.00,21.00,2.80,0,453,3
454,0.00,21.00,2.80,2,454,3
455,0.00,21.00,3.20,0,455,3
456,0.00,21.00,3.20,2,456,3
457,0.00,21.00,3.60,0,457,3
458,0.00,21.00,3.60,2,458,3
459,0.00,21.00,4.00,0,459,3
460,0.00,21.00,4.00,2,460,3
461,0.00,21.70,0.40,0,461,3
462,0.00,21.70,0.40,2,462,3
463,0.00,21.70,0.80,0,463,3
464,0.00,21.70,0.80,2,464,3
465,0.00,21.70,1.20,0,465,3
466,0.00,21.70,1.20,2,466,3
467,0.00,21.70,1.60,0,467,3
468,0.00,21.70,1.60,2,468,3
469,0.00,21.70,2.00,0,469,3
470,0.00,21.70,2.00,2,470,3
471,0.00,21.70,2.40,0,471,3
472,0.00,21.70,2.40,2,472,3
473,0.00,21.70,2.80,0,473,3
474,0.00,21.70,2.80,2,474,3
475,0.00,21.70,3.20,0,475,3
476,0.00,21.70,3.20,2,476,3
477,0.00,21.70,3.60,0,477,3
478,0.00,21.70,3.60,2,478,3
479,0.00,21.70,4.00,0,479,3
480,0.00,21.70,4.00,2,480,3
481,2.50,3.00,0.40,0,481,4
482,2.50,3.00,0.40,2,482,4
483,2.50,3.00,0.80,0,483,4
484,2.50,3.00,0.80,2,484,4
485,2.50,3.00,1.20,0,485,4
486,2.50,3.00,1.20,2,486,4
487,2.50,3.00,1.60,0,487,4
488,2.50,3.00,1.60,2,488,4
489,2.50,3.00,2.00,0,489,4
490,2.50,3.00,2.00,2,490,4
491,2.50,3.00,2.40,0,491,4
492,2.50,3.00,2.40,2,492,4
493,2.50,3.00,2.80,0,493,4
494,2.50,3.00,2.80,2,494,4
495,2.50,3.00,3.20,0,495,4
496,2.50,3.00,3.20,2,496,4
497,2.50,3.00,3.60,0,497,4
498,2.50,3.00,3.60,2,498,4
499,2.50,3.00,4.00,0,499,4
500,2.50,3.00,4.00,2,500,4
501,2.50,3.70,0.40,0,501,4
502,2.50,3.70,0.40,2,502,4
503,2.50,3.70,0.80,0,503,4
504,2.50,3.70,0.80,2,504,4
505,2.50,3.70,1.20,0,505,4
506,2.50,3.70,1.20,2,506,4
507,2.50,3.70,1.60,0,507,4
508,2.50,3.70,1.60,2,508,4
509,2.50,3.70,2.00,0,509,4
510,2.50,3.70,2.00,2,510,4
511,2.50,3.70,2.40,0,511,4
512,2.50,3.70,2.40,2,512,4
513,2.50,3.70,2.80,0,513,4
514,2.50,3.70,2.80,2,514,4
515,2.50,3.70,3.20,0,515,4
516,2.50,3.70,3.20,2,516,4
517,2.50,3.70,3.60,0,517,4
518,2.50,3.70,3.60,2,518,4
519,2.50,3.70,4.00,0,519,4
520,2.50,3.70,4.00,2,520,4
521,2.50,4.40,0.40,0,521,4
522,2.50,4.40,0.40,2,522,4
523,2.50,4.40,0.80,0,523,4
524,2.50,4.40,0.80,2,524,4
525,2.50,4.40,1.20,0,525,4
526,2.50,4.40,1.20,2,526,4
527,2.50,4.40,1.60,0,527,4
528,2.50,4.40,1.60,2,528,4
529,2.50,4.40,2.00,0,529,4
530,2.50,4.40,2.00,2,530,4
531,2.50,4.40,2.40,0,531,4
532,2.50,4.40,2.40,2,532,4
533,2.50,4.40,2.80,0,533,4
534,2.50,4.40,2.80,2,534,4
535,2.50,4.40,3.20,0,535,4
536,2.50,4.40,3.20,2,536,4
537,2.50,4.40,3.60,0,537,4
538,2.50,4.40,3.60,2,538,4
539,2.50,4.40,4.00,0,539,4
540,2.50,4.40,4.00,2,540,4
541,2.50,5.10,0.40,0,541,4
542,2.50,5.10,0.40,2,542,4
543,2.50,5.10,0.80,0,543,4
544,2.50,5.10,0.80,2,544,4
545,2.50,5.10,1.20,0,545,4
546,2.50,5.10,1.20,2,546,4
547,2.50,5.10,1.60,0,547,4
548,2.50,5.10,1.60,2,548,4
549,2.50,5.10,2.00,0,549,4
550,2.50,5.10,2.00,2,550,4
551,2.50,5.10,2.40,0,551,4
552,2.50,5.10,2.40,2,552,4
553,2.50,5.10,2.80,0,553,4
554,2.50,5.10,2.80,2,554,4
555,2.50,5.10,3.20,0,555,4
556,2.50,5.10,3.20,2,556,4
557,2.50,5.10,3.60,0,557,4
558,2.50,5.10,3.60,2,558,4
559,2.50,5.10,4.00,0,559,4
560,2.50,5.10,4.00,2,560,4
561,2.50,5.80,0.40,0,561,4
562,2.50,5.80,0.40,2,562,4
563,2.50,5.80,0.80,0,563,4
564,2.50,5.80,0.80,2,564,4
565,2.50,5.80,1.20,0,565,4
566,2.50,5.80,1.20,2,566,4
567,2.50,5.80,1.60,0,567,4
568,2.50,5.80,1.60,2,568,4
569,2.50,5.80,2.00,0,569,4
570,2.50,5.80,2.00,2,570,4
571,2.50,5.80,2.40,0,571,4
572,2.50,5.80,2.40,2,572,4
573,2.50,5.80,2.80,0,573,4
574,2.50,5.80,2.80,2,574,4
575,2.50,5.80,3.20,0,575,4
576,2.50,5.80,3.20,2,576,4
577,2.50,5.80,3.60,0,577,4
578,2.50,5.80,3.60,2,578,4
579,2.50,5.80,4.00,0,579,4
580,2.50,5.80,4.00,2,580,4
581,2.50,6.50,0.40,0,581,4
582,2.50,6.50,0.40,2,582,4
583,2.50,6.50,0.80,0,583,4
584,2.50,6.50,0.80,2,584,4
585,2.50,6.50,1.20,0,585,4
586,2.50,6.50,1.20,2,586,4
587,2.50,6.50,1.60,0,587,4
588,2.50,6.50,1.60,2,588,4
589,2.50,6.50,2.00,0,589,4
590,2.50,6.50,2.00,2,590,4
591,2.50,6.50,2.40,0,591,4
592,2.50,6.50,2.40,2,592,4
593,2.50,6.50,2.80,0,593,4
594,2.50,6.50,2.80,2,594,4
595,2.50,6.50,3.20,0,595,4
596,2.50,6.50,3.20,2,596,4
597,2.50,6.50,3.60,0,597,4
598,2.50,6.50,3.60,2,598,4
599,2.50,6.50,4.00,0,599,4
600,2.50,6.50,4.00,2,600,4
601,2.50,7.20,0.40,0,601,4
602,2.50,7.20,0.40,2,602,4
603,2.50,7.20,0.80,0,603,4
604,2.50,7.20,0.80,2,604,4
605,2.50,7.20,1.20,0,605,4
606,2.50,7.20,1.20,2,606,4
607,2.50,7.20,1.60,0,607,4
608,2.50,7.20,1.60,2,608,4
609,2.50,7.20,2.00,0,609,4
610,2.50,7.20,2.00,2,610,4
611,2.50,7.20,2.40,0,611,4
612,2.50,7.20,2.40,2,612,4
613,2.50,7.20,2.80,0,613,4
614,2.50,7.20,2.80,2,614,4
615,2.50,7.20,3.20,0,615,4
616,2.50,7.20,3.20,2,616,4
617,2.50,7.20,3.60,0,617,4
618,2.50,7.20,3.60,2,618,4
619,2.50,7.20,4.00,0,619,4
620,2.50,7.20,4.00,2,620,4
621,2.50,7.90,0.40,0,621,4
622,2.50,7.90,0.40,2,622,4
623,2.50,7.90,0.80,0,623,4
624,2.50,7.90,0.80,2,624,4
625,2.50,7.90,1.20,0,625,4
626,2.50,7.90,1.20,2,626,4
627,2.50,7.90,1.60,0,627,4
628,2.50,7.90,1.60,2,628,4
629,2.50,7.90,2.00,0,629,4
630,2.50,7.90,2.00,2,630,4
631,2.50,7.90,2.40,0,631,4
632,2.50,7.90,2.40,2,632,4
633,2.50,7.90,2.80,0,633,4
634,2.50,7.90,2.80,2,634,4
635,2.50,7.90,3.20,0,635,4
636,2.50,7.90,3.20,2,636,4
637,2.50,7.90,3.60,0,637,4
638,2.50,7.90,3.60,2,638,4
639,2.50,7.90,4.00,0,639,4
640,2.50,7.90,4.00,2,640,4
641,2.50,9.90,0.40,0,641,5
642,2.50,9.90,0.40,2,642,5
643,2.50,9.90,0.80,0,643,5
644,2.50,9.90,0.80,2,644,5
645,2.50,9.90,1.20,0,645,5
646,2.50,9.90,1.20,2,646,5
647,2.50,9.90,1.60,0,647,5
648,2.50,9.90,1.60,2,648,5
649,2.50,9.90,2.00,0,649,5
650,2.50,9.90,2.00,2,650,5
651,2.50,9.90,2.40,0,651,5
652,2.50,9.90,2.40,2,652,5
653,2.50,9.90,2.80,0,653,5
654,2.50,9.90,2.80,2,654,5
655,2.50,9.90,3.20,0,655,5
656,2.50,9.90,3.20,2,656,5
657,2.50,9.90,3.60,0,657,5
658,2.50,9.90,3.60,2,658,5
659,2.50,9.90,4.00,0,659,5
660,2.50,9.90,4.00,2,660,5
661,2.50,10.60,0.40,0,661,5
662,2.50,10.60,0.40,2,662,5
663,2.50,10.60,0.80,0,663,5
664,2.50,10.60,0.80,2,664,5
665,2.50,10.60,1.20,0,665,5
666,2.50,10.60,1.20,2,666,5
667,2.50,10.60,1.60,0,667,5
668,2.50,10.60,1.60,2,668,5
669,2.50,10.60,2.00,0,669,5
670,2.50,10.60,2.00,2,670,5
671,2.50,10.60,2.40,0,671,5
672,2.50,10.60,2.40,2,672,5
673,2.50,10.60,2.80,0,673,5
674,2.50,10.60,2.80,2,674,5
675,2.50,10.60,3.20,0,675,5
676,2.50,10.60,3.20,2,676,5
677,2.50,10.60,3.60,0,677,5
678,2.50,10.60,3.60,2,678,5
679,2.50,10.60,4.00,0,679,5
680,2.50,10.60,4.00,2,680,5
681,2.50,11.30,0.40,0,681,5
682,2.50,11.30,0.40,2,682,5
683,2.50,11.30,0.80,0,683,5
684,2.50,11.30,0.80,2,684,5
685,2.50,11.30,1.20,0,685,5
686,2.50,11.30,1.20,2,686,5
687,2.50,11.30,1.60,0,687,5
688,2.50,11.30,1.60,2,688,5
689,2.50,11.30,2.00,0,689,5
690,2.50,11.30,2.00,2,690,5
691,2.50,11.30,2.40,0,691,5
692,2.50,11.30,2.40,2,692,5
693,2.50,11.30,2.80,0,693,5
694,2.50,11.30,2.80,2,694,5
695,2.50,11.30,3.20,0,695,5
696,2.50,11.30,3.20,2,696,5
697,2.50,11.30,3.60,0,697,5
698,2.50,11.30,3.60,2,698,5
