location id,x,y,z,face,bin id,aisle id
81,0.00,5.80,0.40,0,81,1
82,0.00,5.80,0.40,2,82,1
83,0.00,5.80,0.80,0,83,1
84,0.00,5.80,0.80,2,84,1
85,0.00,5.80,1.20,0,85,1
86,0.00,5.80,1.20,2,86,1
87,0.00,5.80,1.60,0,87,1
88,0.00,5.80,1.60,2,88,1
89,0.00,5.80,2.00,0,89,1
90,0.00,5.80,2.00,2,90,1
91,0.00,5.80,2.40,0,91,1
92,0.00,5.80,2.40,2,92,1
93,0.00,5.80,2.80,0,93,1
94,0.00,5.80,2.80,2,94,1
95,0.00,5.80,3.20,0,95,1
96,0.00,5.80,3.20,2,96,1
97,0.00,5.80,3.60,0,97,1
98,0.00,5.80,3.60,2,98,1
99,0.00,5.80,4.00,0,99,1
100,0.00,5.80,4.00,2,100,1
101,0.00,6.50,0.40,0,101,1
102,0.00,6.50,0.40,2,102,1
103,0.00,6.50,0.80,0,103,1
104,0.00,6.50,0.80,2,104,1
105,0.00,6.50,1.20,0,105,1
106,0.00,6.50,1.20,2,106,1
107,0.00,6.50,1.60,0,107,1
108,0.00,6.50,1.60,2,108,1
109,0.00,6.50,2.00,0,109,1
110,0.00,6.50,2.00,2,110,1
111,0.00,6.50,2.40,0,111,1
112,0.00,6.50,2.40,2,112,1
113,0.00,6.50,2.80,0,113,1
114,0.00,6.50,2.80,2,114,1
115,0.00,6.50,3.20,0,115,1
116,0.00,6.50,3.20,2,116,1
117,0.00,6.50,3.60,0,117,1
118,0.00,6.50,3.60,2,118,1
119,0.00,6.50,4.00,0,119,1
120,0.00,6.50,4.00,2,120,1
121,0.00,7.20,0.40,0,121,1
122,0.00,7.20,0.40,2,122,1
123,0.00,7.20,0.80,0,123,1
124,0.00,7.20,0.80,2,124,1
125,0.00,7.20,1.20,0,125,1
126,0.00,7.20,1.20,2,126,1
127,0.00,7.20,1.60,0,127,1
128,0.00,7.20,1.60,2,128,1
129,0.00,7.20,2.00,0,129,1
130,0.00,7.20,2.00,2,130,1
131,0.00,7.20,2.40,0,131,1
132,0.00,7.20,2.40,2,132,1
133,0.00,7.20,2.80,0,133,1
134,0.00,7.20,2.80,2,134,1
135,0.00,7.20,3.20,0,135,1
136,0.00,7.20,3.20,2,136,1
137,0.00,7.20,3.60,0,137,1
138,0.00,7.20,3.60,2,138,1
139,0.00,7.20,4.00,0,139,1
140,0.00,7.20,4.00,2,140,1
141,0.00,7.90,0.40,0,141,1
142,0.00,7.90,0.40,2,142,1
143,0.00,7.90,0.80,0,143,1
144,0.00,7.90,0.80,2,144,1
145,0.00,7.90,1.20,0,145,1
146,0.00,7.90,1.20,2,146,1
147,0.00,7.90,1.60,0,147,1
148,0.00,7.90,1.60,2,148,1
149,0.00,7.90,2.00,0,149,1
150,0.00,7.90,2.00,2,150,1
151,0.00,7.90,2.40,0,151,1
152,0.00,7.90,2.40,2,152,1
153,0.00,7.90,2.80,0,153,1
154,0.00,7.90,2.80,2,154,1
155,0.00,7.90,3.20,0,155,1
156,0.00,7.90,3.20,2,156,1
157,0.00,7.90,3.60,0,157,1
158,0.00,7.90,3.60,2,158,1
159,0.00,7.90,4.00,0,159,1
160,0.00,7.90,4.00,2,160,1
161,0.00,8.60,0.40,0,161,1
162,0.00,8.60,0.40,2,162,1
163,0.00,8.60,0.80,0,163,1
164,0.00,8.60,0.80,2,164,1
165,0.00,8.60,1.20,0,165,1
166,0.00,8.60,1.20,2,166,1
167,0.00,8.60,1.60,0,167,1
168,0.00,8.60,1.60,2,168,1
169,0.00,8.60,2.00,0,169,1
170,0.00,8.60,2.00,2,170,1
171,0.00,8.60,2.40,0,171,1
172,0.00,8.60,2.40,2,172,1
173,0.00,8.60,2.80,0,173,1
174,0.00,8.60,2.80,2,174,1
175,0.00,8.60,3.20,0,175,1
176,0.00,8.60,3.20,2,176,1
177,0.00,8.60,3.60,0,177,1
178,0.00,8.60,3.60,2,178,1
179,0.00,8.60,4.00,0,179,1
180,0.00,8.60,4.00,2,180,1
181,0.00,9.30,0.40,0,181,1
182,0.00,9.30,0.40,2,182,1
183,0.00,9.30,0.80,0,183,1
184,0.00,9.30,0.80,2,184,1
185,0.00,9.30,1.20,0,185,1
186,0.00,9.30,1.20,2,186,1
187,0.00,9.30,1.60,0,187,1
188,0.00,9.30,1.60,2,188,1
189,0.00,9.30,2.00,0,189,1
190,0.00,9.30,2.00,2,190,1
191,0.00,9.30,2.40,0,191,1
192,0.00,9.30,2.40,2,192,1
193,0.00,9.30,2.80,0,193,1
194,0.00,9.30,2.80,2,194,1
195,0.00,9.30,3.20,0,195,1
196,0.00,9.30,3.20,2,196,1
197,0.00,9.30,3.60,0,197,1
198,0.00,9.30,3.60,2,198,1
199,0.00,9.30,4.00,0,199,1
200,0.00,9.30,4.00,2,200,1
201,0.00,10.00,0.40,0,201,1
202,0.00,10.00,0.40,2,202,1
203,0.00,10.00,0.80,0,203,1
204,0.00,10.00,0.80,2,204,1
205,0.00,10.00,1.20,0,205,1
206,0.00,10.00,1.20,2,206,1
207,0.00,10.00,1.60,0,207,1
208,0.00,10.00,1.60,2,208,1
209,0.00,10.00,2.00,0,209,1
210,0.00,10.00,2.00,2,210,1
211,0.00,10.00,2.40,0,211,1
212,0.00,10.00,2.40,2,212,1
213,0.00,10.00,2.80,0,213,1
214,0.00,10.00,2.80,2,214,1
215,0.00,10.00,3.20,0,215,1
216,0.00,10.00,3.20,2,216,1
217,0.00,10.00,3.60,0,217,1
218,0.00,10.00,3.60,2,218,1
219,0.00,10.00,4.00,0,219,1
220,0.00,10.00,4.00,2,220,1
221,0.00,10.70,0.40,0,221,1
222,0.00,10.70,0.40,2,222,1
223,0.00,10.70,0.80,0,223,1
224,0.00,10.70,0.80,2,224,1
225,0.00,10.70,1.20,0,225,1
226,0.00,10.70,1.20,2,226,1
227,0.00,10.70,1.60,0,227,1
228,0.00,10.70,1.60,2,228,1
229,0.00,10.70,2.00,0,229,1
230,0.00,10.70,2.00,2,230,1
231,0.00,10.70,2.40,0,231,1
232,0.00,10.70,2.40,2,232,1
233,0.00,10.70,2.80,0,233,1
234,0.00,10.70,2.80,2,234,1
235,0.00,10.70,3.20,0,235,1
236,0.00,10.70,3.20,2,236,1
237,0.00,10.70,3.60,0,237,1
238,0.00,10.70,3.60,2,238,1
239,0.00,10.70,4.00,0,239,1
240,0.00,10.70,4.00,2,240,1
241,0.00,11.40,0.40,0,241,1
242,0.00,11.40,0.40,2,242,1
243,0.00,11.40,0.80,0,243,1
244,0.00,11.40,0.80,2,244,1
245,0.00,11.40,1.20,0,245,1
246,0.00,11.40,1.20,2,246,1
247,0.00,11.40,1.60,0,247,1
248,0.00,11.40,1.60,2,248,1
249,0.00,11.40,2.00,0,249,1
250,0.00,11.40,2.00,2,250,1
251,0.00,11.40,2.40,0,251,1
252,0.00,11.40,2.40,2,252,1
253,0.00,11.40,2.80,0,253,1
254,0.00,11.40,2.80,2,254,1
255,0.00,11.40,3.20,0,255,1
256,0.00,11.40,3.20,2,256,1
257,0.00,11.40,3.60,0,257,1
258,0.00,11.40,3.60,2,258,1
259,0.00,11.40,4.00,0,259,1
260,0.00,11.40,4.00,2,260,1
261,0.00,12.10,0.40,0,261,1
262,0.00,12.10,0.40,2,262,1
263,0.00,12.10,0.80,0,263,1
264,0.00,12.10,0.80,2,264,1
265,0.00,12.10,1.20,0,265,1
266,0.00,12.10,1.20,2,266,1
267,0.00,12.10,1.60,0,267,1
268,0.00,12.10,1.60,2,268,1
269,0.00,12.10,2.00,0,269,1
270,0.00,12.10,2.00,2,270,1
271,0.00,12.10,2.40,0,271,1
272,0.00,12.10,2.40,2,272,1
273,0.00,12.10,2.80,0,273,1
274,0.00,12.10,2.80,2,274,1
275,0.00,12.10,3.20,0,275,1
276,0.00,12.10,3.20,2,276,1
277,0.00,12.10,3.60,0,277,1
278,0.00,12.10,3.60,2,278,1
279,0.00,12.10,4.00,0,279,1
280,0.00,12.10,4.00,2,280,1
281,0.00,12.80,0.40,0,281,1
282,0.00,12.80,0.40,2,282,1
283,0.00,12.80,0.80,0,283,1
284,0.00,12.80,0.80,2,284,1
285,0.00,12.80,1.20,0,285,1
286,0.00,12.80,1.20,2,286,1
287,0.00,12.80,1.60,0,287,1
288,0.00,12.80,1.60,2,288,1
289,0.00,12.80,2.00,0,289,1
290,0.00,12.80,2.00,2,290,1
291,0.00,12.80,2.40,0,291,1
292,0.00,12.80,2.40,2,292,1
293,0.00,12.80,2.80,0,293,1
294,0.00,12.80,2.80,2,294,1
295,0.00,12.80,3.20,0,295,1
296,0.00,12.80,3.20,2,296,1
297,0.00,12.80,3.60,0,297,1
298,0.00,12.80,3.60,2,298,1
299,0.00,12.80,4.00,0,299,1
300,0.00,12.80,4.00,2,300,1
301,0.00,13.50,0.40,0,301,1
302,0.00,13.50,0.40,2,302,1
303,0.00,13.50,0.80,0,303,1
304,0.00,13.50,0.80,2,304,1
305,0.00,13.50,1.20,0,305,1
306,0.00,13.50,1.20,2,306,1
307,0.00,13.50,1.60,0,307,1
308,0.00,13.50,1.60,2,308,1
309,0.00,13.50,2.00,0,309,1
310,0.00,13.50,2.00,2,310,1
311,0.00,13.50,2.40,0,311,1
312,0.00,13.50,2.40,2,312,1
313,0.00,13.50,2.80,0,313,1
314,0.00,13.50,2.80,2,314,1
315,0.00,13.50,3.20,0,315,1
316,0.00,13.50,3.20,2,316,1
317,0.00,13.50,3.60,0,317,1
318,0.00,13.50,3.60,2,318,1
319,0.00,13.50,4.00,0,319,1
320,0.00,13.50,4.00,2,320,1
321,0.00,15.50,0.40,0,321,2
322,0.00,15.50,0.40,2,322,2
323,0.00,15.50,0.80,0,323,2
324,0.00,15.50,0.80,2,324,2
325,0.00,15.50,1.20,0,325,2
326,0.00,15.50,1.20,2,326,2
327,0.00,15.50,1.60,0,327,2
328,0.00,15.50,1.60,2,328,2
329,0.00,15.50,2.00,0,329,2
330,0.00,15.50,2.00,2,330,2
331,0.00,15.50,2.40,0,331,2
332,0.00,15.50,2.40,2,332,2
333,0.00,15.50,2.80,0,333,2
334,0.00,15.50,2.80,2,334,2
335,0.00,15.50,3.20,0,335,2
336,0.00,15.50,3.20,2,336,2
337,0.00,15.50,3.60,0,337,2
338,0.00,15.50,3.60,2,338,2
339,0.00,15.50,4.00,0,339,2
340,0.00,15.50,4.00,2,340,2
341,0.00,16.20,0.40,0,341,2
342,0.00,16.20,0.40,2,342,2
343,0.00,16.20,0.80,0,343,2
344,0.00,16.20,0.80,2,344,2
345,0.00,16.20,1.20,0,345,2
346,0.00,16.20,1.20,2,346,2
347,0.00,16.20,1.60,0,347,2
348,0.00,16.20,1.60,2,348,2
349,0.00,16.20,2.00,0,349,2
350,0.00,16.20,2.00,2,350,2
351,0.00,16.20,2.40,0,351,2
352,0.00,16.20,2.40,2,352,2
353,0.00,16.20,2.80,0,353,2
354,0.00,16.20,2.80,2,354,2
355,0.00,16.20,3.20,0,355,2
356,0.00,16.20,3.20,2,356,2
357,0.00,16.20,3.60,0,357,2
358,0.00,16.20,3.60,2,358,2
359,0.00,16.20,4.00,0,359,2
360,0.00,16.20,4.00,2,360,2
361,0.00,16.90,0.40,0,361,2
362,0.00,16.90,0.40,2,362,2
363,0.00,16.90,0.80,0,363,2
364,0.00,16.90,0.80,2,364,2
365,0.00,16.90,1.20,0,365,2
366,0.00,16.90,1.20,2,366,2
367,0.00,16.90,1.60,0,367,2
368,0.00,16.90,1.60,2,368,2
369,0.00,16.90,2.00,0,369,2
370,0.00,16.90,2.00,2,370,2
371,0.00,16.90,2.40,0,371,2
372,0.00,16.90,2.40,2,372,2
373,0.00,16.90,2.80,0,373,2
374,0.00,16.90,2.80,2,374,2
375,0.00,16.90,3.20,0,375,2
376,0.00,16.90,3.20,2,376,2
377,0.00,16.90,3.60,0,377,2
378,0.00,16.90,3.60,2,378,2
379,0.00,16.90,4.00,0,379,2
380,0.00,16.90,4.00,2,380,2
381,0.00,17.60,0.40,0,381,2
382,0.00,17.60,0.40,2,382,2
383,0.00,17.60,0.80,0,383,2
384,0.00,17.60,0.80,2,384,2
385,0.00,17.60,1.20,0,385,2
386,0.00,17.60,1.20,2,386,2
387,0.00,17.60,1.60,0,387,2
388,0.00,17.60,1.60,2,388,2
389,0.00,17.60,2.00,0,389,2
390,0.00,17.60,2.00,2,390,2
391,0.00,17.60,2.40,0,391,2
392,0.00,17.60,2.40,2,392,2
393,0.00,17.60,2.80,0,393,2
394,0.00,17.60,2.80,2,394,2
395,0.00,17.60,3.20,0,395,2
396,0.00,17.60,3.20,2,396,2
397,0.00,17.60,3.60,0,397,2
398,0.00,17.60,3.60,2,398,2
399,0.00,17.60,4.00,0,399,2
400,0.00,17.60,4.00,2,400,2
401,0.00,18.30,0.40,0,401,2
402,0.00,18.30,0.40,2,402,2
403,0.00,18.30,0.80,0,403,2
404,0.00,18.30,0.80,2,404,2
405,0.00,18.30,1.20,0,405,2
406,0.00,18.30,1.20,2,406,2
407,0.00,18.30,1.60,0,407,2
408,0.00,18.30,1.60,2,408,2
409,0.00,18.30,2.00,0,409,2
410,0.00,18.30,2.00,2,410,2
411,0.00,18.30,2.40,0,411,2
412,0.00,18.30,2.40,2,412,2
413,0.00,18.30,2.80,0,413,2
414,0.00,18.30,2.80,2,414,2
415,0.00,18.30,3.20,0,415,2
416,0.00,18.30,3.20,2,416,2
417,0.00,18.30,3.60,0,417,2
418,0.00,18.30,3.60,2,418,2
419,0.00,18.30,4.00,0,419,2
420,0.00,18.30,4.00,2,420,2
421,0.00,19.00,0.40,0,421,2
422,0.00,19.00,0.40,2,422,2
423,0.00,19.00,0.80,0,423,2
424,0.00,19.00,0.80,2,424,2
425,0.00,19.00,1.20,0,425,2
426,0.00,19.00,1.20,2,426,2
427,0.00,19.00,1.60,0,427,2
428,0.00,19.00,1.60,2,428,2
429,0.00,19.00,2.00,0,429,2
430,0.00,19.00,2.00,2,430,2
431,0.00,19.00,2.40,0,431,2
432,0.00,19.00,2.40,2,432,2
433,0.00,19.00,2.80,0,433,2
434,0.00,19.00,2.80,2,434,2
435,0.00,19.00,3.20,0,435,2
436,0.00,19.00,3.20,2,436,2
437,0.00,19.00,3.60,0,437,2
438,0.00,19.00,3.60,2,438,2
439,0.00,19.00,4.00,0,439,2
440,0.00,19.00,4.00,2,440,2
441,0.00,19.70,0.40,0,441,2
442,0.00,19.70,0.40,2,442,2
443,0.00,19.70,0.80,0,443,2
444,0.00,19.70,0.80,2,444,2
445,0.00,19.70,1.20,0,445,2
446,0.00,19.70,1.20,2,446,2
447,0.00,19.70,1.60,0,447,2
448,0.00,19.70,1.60,2,448,2
449,0.00,19.70,2.00,0,449,2
450,0.00,19.70,2.00,2,450,2
451,0.00,19.70,2.40,0,451,2
452,0.00,19.70,2.40,2,452,2
453,0.00,19.70,2.80,0,453,2
454,0.00,19.70,2.80,2,454,2
455,0.00,19.70,3.20,0,455,2
456,0.00,19.70,3.20,2,456,2
457,0.00,19.70,3.60,0,457,2
458,0.00,19.70,3.60,2,458,2
459,0.00,19.70,4.00,0,459,2
460,0.00,19.70,4.00,2,460,2
461,0.00,20.40,0.40,0,461,2
462,0.00,20.40,0.40,2,462,2
463,0.00,20.40,0.80,0,463,2
464,0.00,20.40,0.80,2,464,2
465,0.00,20.40,1.20,0,465,2
466,0.00,20.40,1.20,2,466,2
467,0.00,20.40,1.60,0,467,2
468,0.00,20.40,1.60,2,468,2
469,0.00,20.40,2.00,0,469,2
470,0.00,20.40,2.00,2,470,2
471,0.00,20.40,2.40,0,471,2
472,0.00,20.40,2.40,2,472,2
473,0.00,20.40,2.80,0,473,2
474,0.00,20.40,2.80,2,474,2
475,0.00,20.40,3.20,0,475,2
476,0.00,20.40,3.20,2,476,2
477,0.00,20.40,3.60,0,477,2
478,0.00,20.40,3.60,2,478,2
479,0.00,20.40,4.00,0,479,2
480,0.00,20.40,4.00,2,480,2
481,0.00,21.10,0.40,0,481,2
482,0.00,21.10,0.40,2,482,2
483,0.00,21.10,0.80,0,483,2
484,0.00,21.10,0.80,2,484,2
485,0.00,21.10,1.20,0,485,2
486,0.00,21.10,1.20,2,486,2
487,0.00,21.10,1.60,0,487,2
488,0.00,21.10,1.60,2,488,2
489,0.00,21.10,2.00,0,489,2
490,0.00,21.10,2.00,2,490,2
491,0.00,21.10,2.40,0,491,2
492,0.00,21.10,2.40,2,492,2
493,0.00,21.10,2.80,0,493,2
494,0.00,21.10,2.80,2,494,2
495,0.00,21.10,3.20,0,495,2
496,0.00,21.10,3.20,2,496,2
497,0.00,21.10,3.60,0,497,2
498,0.00,21.10,3.60,2,498,2
499,0.00,21.10,4.00,0,499,2
500,0.00,21.10,4.00,2,500,2
501,0.00,21.80,0.40,0,501,2
502,0.00,21.80,0.40,2,502,2
503,0.00,21.80,0.80,0,503,2
504,0.00,21.80,0.80,2,504,2
505,0.00,21.80,1.20,0,505,2
506,0.00,21.80,1.20,2,506,2
507,0.00,21.80,1.60,0,507,2
508,0.00,21.80,1.60,2,508,2
509,0.00,21.80,2.00,0,509,2
510,0.00,21.80,2.00,2,510,2
511,0.00,21.80,2.40,0,511,2
512,0.00,21.80,2.40,2,512,2
513,0.00,21.80,2.80,0,513,2
514,0.00,21.80,2.80,2,514,2
515,0.00,21.80,3.20,0,515,2
516,0.00,21.80,3.20,2,516,2
517,0.00,21.80,3.60,0,517,2
518,0.00,21.80,3.60,2,518,2
519,0.00,21.80,4.00,0,519,2
520,0.00,21.80,4.00,2,520,2
521,0.00,22.50,0.40,0,521,2
522,0.00,22.50,0.40,2,522,2
523,0.00,22.50,0.80,0,523,2
524,0.00,22.50,0.80,2,524,2
525,0.00,22.50,1.20,0,525,2
526,0.00,22.50,1.20,2,526,2
527,0.00,22.50,1.60,0,527,2
528,0.00,22.50,1.60,2,528,2
529,0.00,22.50,2.00,0,529,2
530,0.00,22.50,2.00,2,530,2
531,0.00,22.50,2.40,0,531,2
532,0.00,22.50,2.40,2,532,2
533,0.00,22.50,2.80,0,533,2
534,0.00,22.50,2.80,2,534,2
535,0.00,22.50,3.20,0,535,2
536,0.00,22.50,3.20,2,536,2
537,0.00,22.50,3.60,0,537,2
538,0.00,22.50,3.60,2,538,2
539,0.00,22.50,4.00,0,539,2
540,0.00,22.50,4.00,2,540,2
541,0.00,23.20,0.40,0,541,2
542,0.00,23.20,0.40,2,542,2
543,0.00,23.20,0.80,0,543,2
544,0.00,23.20,0.80,2,544,2
545,0.00,23.20,1.20,0,545,2
546,0.00,23.20,1.20,2,546,2
547,0.00,23.20,1.60,0,547,2
548,0.00,23.20,1.60,2,548,2
549,0.00,23.20,2.00,0,549,2
550,0.00,23.20,2.00,2,550,2
551,0.00,23.20,2.40,0,551,2
552,0.00,23.20,2.40,2,552,2
553,0.00,23.20,2.80,0,553,2
554,0.00,23.20,2.80,2,554,2
555,0.00,23.20,3.20,0,555,2
556,0.00,23.20,3.20,2,556,2
557,0.00,23.20,3.60,0,557,2
558,0.00,23.20,3.60,2,558,2
559,0.00,23.20,4.00,0,559,2
560,0.00,23.20,4.00,2,560,2
561,0.00,23.90,0.40,0,561,2
562,0.00,23.90,0.40,2,562,2
563,0.00,23.90,0.80,0,563,2
564,0.00,23.90,0.80,2,564,2
565,0.00,23.90,1.20,0,565,2
566,0.00,23.90,1.20,2,566,2
567,0.00,23.90,1.60,0,567,2
568,0.00,23.90,1.60,2,568,2
569,0.00,23.90,2.00,0,569,2
570,0.00,23.90,2.00,2,570,2
571,0.00,23.90,2.40,0,571,2
572,0.00,23.90,2.40,2,572,2
573,0.00,23.90,2.80,0,573,2
574,0.00,23.90,2.80,2,574,2
575,0.00,23.90,3.20,0,575,2
576,0.00,23.90,3.20,2,576,2
577,0.00,23.90,3.60,0,577,2
578,0.00,23.90,3.60,2,578,2
579,0.00,23.90,4.00,0,579,2
580,0.00,23.90,4.00,2,580,2
581,0.00,24.60,0.40,0,581,2
582,0.00,24.60,0.40,2,582,2
583,0.00,24.60,0.80,0,583,2
584,0.00,24.60,0.80,2,584,2
585,0.00,24.60,1.20,0,585,2
586,0.00,24.60,1.20,2,586,2
587,0.00,24.60,1.60,0,587,2
588,0.00,24.60,1.60,2,588,2
589,0.00,24.60,2.00,0,589,2
590,0.00,24.60,2.00,2,590,2
591,0.00,24.60,2.40,0,591,2
592,0.00,24.60,2.40,2,592,2
593,0.00,24.60,2.80,0,593,2
594,0.00,24.60,2.80,2,594,2
595,0.00,24.60,3.20,0,595,2
596,0.00,24.60,3.20,2,596,2
597,0.00,24.60,3.60,0,597,2
598,0.00,24.60,3.60,2,598,2
599,0.00,24.60,4.00,0,599,2
600,0.00,24.60,4.00,2,600,2
601,0.00,25.30,0.40,0,601,2
602,0.00,25.30,0.40,2,602,2
603,0.00,25.30,0.80,0,603,2
604,0.00,25.30,0.80,2,604,2
605,0.00,25.30,1.20,0,605,2
606,0.00,25.30,1.20,2,606,2
607,0.00,25.30,1.60,0,607,2
608,0.00,25.30,1.60,2,608,2
609,0.00,25.30,2.00,0,609,2
610,0.00,25.30,2.00,2,610,2
611,0.00,25.30,2.40,0,611,2
612,0.00,25.30,2.40,2,612,2
613,0.00,25.30,2.80,0,613,2
614,0.00,25.30,2.80,2,614,2
615,0.00,25.30,3.20,0,615,2
616,0.00,25.30,3.20,2,616,2
617,0.00,25.30,3.60,0,617,2
618,0.00,25.30,3.60,2,618,2
619,0.00,25.30,4.00,0,619,2
620,0.00,25.30,4.00,2,620,2
621,0.00,26.00,0.40,0,621,2
622,0.00,26.00,0.40,2,622,2
623,0.00,26.00,0.80,0,623,2
624,0.00,26.00,0.80,2,624,2
625,0.00,26.00,1.20,0,625,2
626,0.00,26.00,1.20,2,626,2
627,0.00,26.00,1.60,0,627,2
628,0.00,26.00,1.60,2,628,2
629,0.00,26.00,2.00,0,629,2
630,0.00,26.00,2.00,2,630,2
631,0.00,26.00,2.40,0,631,2
632,0.00,26.00,2.40,2,632,2
633,0.00,26.00,2.80,0,633,2
634,0.00,26.00,2.80,2,634,2
635,0.00,26.00,3.20,0,635,2
636,0.00,26.00,3.20,2,636,2
637,0.00,26.00,3.60,0,637,2
638,0.00,26.00,3.60,2,638,2
639,0.00,26.00,4.00,0,639,2
640,0.00,26.00,4.00,2,640,2
641,0.00,28.00,0.40,0,641,3
642,0.00,28.00,0.40,2,642,3
643,0.00,28.00,0.80,0,643,3
644,0.00,28.00,0.80,2,644,3
645,0.00,28.00,1.20,0,645,3
646,0.00,28.00,1.20,2,646,3
647,0.00,28.00,1.60,0,647,3
648,0.00,28.00,1.60,2,648,3
649,0.00,28.00,2.00,0,649,3
650,0.00,28.00,2.00,2,650,3
651,0.00,28.00,2.40,0,651,3
652,0.00,28.00,2.40,2,652,3
653,0.00,28.00,2.80,0,653,3
654,0.00,28.00,2.80,2,654,3
655,0.00,28.00,3.20,0,655,3
656,0.00,28.00,3.20,2,656,3
657,0.00,28.00,3.60,0,657,3
658,0.00,28.00,3.60,2,658,3
659,0.00,28.00,4.00,0,659,3
660,0.00,28.00,4.00,2,660,3
661,0.00,28.70,0.40,0,661,3
662,0.00,28.70,0.40,2,662,3
663,0.00,28.70,0.80,0,663,3
664,0.00,28.70,0.80,2,664,3
665,0.00,28.70,1.20,0,665,3
666,0.00,28.70,1.20,2,666,3
667,0.00,28.70,1.60,0,667,3
668,0.00,28.70,1.60,2,668,3
669,0.00,28.70,2.00,0,669,3
670,0.00,28.70,2.00,2,670,3
671,0.00,28.70,2.40,0,671,3
672,0.00,28.70,2.40,2,672,3
673,0.00,28.70,2.80,0,673,3
674,0.00,28.70,2.80,2,674,3
675,0.00,28.70,3.20,0,675,3
676,0.00,28.70,3.20,2,676,3
677,0.00,28.70,3.60,0,677,3
678,0.00,28.70,3.60,2,678,3
679,0.00,28.70,4.00,0,679,3
680,0.00,28.70,4.00,2,680,3
681,0.00,29.40,0.40,0,681,3
682,0.00,29.40,0.40,2,682,3
683,0.00,29.40,0.80,0,683,3
684,0.00,29.40,0.80,2,684,3
685,0.00,29.40,1.20,0,685,3
686,0.00,29.40,1.20,2,686,3
687,0.00,29.40,1.60,0,687,3
688,0.00,29.40,1.60,2,688,3
689,0.00,29.40,2.00,0,689,3
690,0.00,29.40,2.00,2,690,3
691,0.00,29.40,2.40,0,691,3
692,0.00,29.40,2.40,2,692,3
693,0.00,29.40,2.80,0,693,3
694,0.00,29.40,2.80,2,694,3
695,0.00,29.40,3.20,0,695,3
696,0.00,29.40,3.20,2,696,3
697,0.00,29.40,3.60,0,697,3
698,0.00,29.40,3.60,2,698,3
